source_ip,total_packet_count,unique_dest_ports,protocol_diversity,avg_packet_length,max_packet_length,syn_ratio,ack_ratio,fin_ratio,rst_ratio,psh_ratio,avg_conn_rate,max_conn_rate,session_duration,packets_per_second,proto_tcp_pct,proto_vnc_pct,proto_tlsv12_pct,proto_sshv2_pct,proto_dns_pct,proto_tds_pct,proto_telnet_pct,proto_http_pct,dominant_protocol,dominant_dest_port
213.240.231.105,4,1,1,68.0,74.0,0.25,0.75,0.0,0.25,0.0,2.5,4.0,5.000697000003129,0.7998884955432207,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,23.0
167.99.96.177,57,1,5,139.26315789473685,509.0,0.17543859649122806,0.6491228070175439,0.17543859649122806,0.0,0.0,29.0,57.0,1.6899179999963962,33.72944722768889,82.45614035087719,0.0,8.771929824561402,0.0,0.0,0.0,0.0,0.0,TCP,993.0
173.249.57.253,22,1,2,69.36363636363636,82.0,0.09090909090909091,0.6363636363636364,0.09090909090909091,0.0,0.0,6.0,11.0,27436.318236999992,0.0008018568603104808,72.72727272727273,27.27272727272727,0.0,0.0,0.0,0.0,0.0,0.0,TCP,5900.0
1.52.10.177,4,1,1,68.0,74.0,0.25,0.75,0.0,0.25,0.0,2.5,4.0,5.000615000000835,0.799901612101578,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,23.0
172.117.48.17,4,1,1,68.0,74.0,0.25,0.75,0.0,0.25,0.0,2.5,4.0,5.000699999999995,0.799888015677806,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,23.0
87.236.176.194,10,1,2,112.1,321.0,0.1,0.5,0.1,0.0,0.0,5.5,10.0,9.240458999998737,1.0821973237478102,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,8443.0
185.180.143.141,12,1,2,114.16666666666667,317.0,0.08333333333333333,0.5833333333333334,0.08333333333333333,0.0,0.0,6.5,12.0,3.551643000002514,3.37871796236038,66.66666666666666,0.0,33.33333333333333,0.0,0.0,0.0,0.0,0.0,TCP,8443.0
220.93.99.249,42,1,2,69.33333333333333,78.0,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.0,0.0,3.5,6.0,76113.888633,0.0005518046805164865,83.33333333333334,16.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,TCP,5900.0
218.92.0.113,308,1,2,149.35714285714286,922.0,0.07142857142857142,0.5,0.07142857142857142,0.0,0.0,7.5,14.0,72935.770445,0.004222893624360342,57.14285714285714,0.0,0.0,42.857142857142854,0.0,0.0,0.0,0.0,TCP,22.0
121.204.3.50,4,1,1,68.0,74.0,0.25,0.75,0.25,0.0,0.0,2.5,4.0,0.2374210000052699,16.84770934294445,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,1433.0
184.105.139.123,4,1,1,68.0,74.0,0.25,0.75,0.25,0.0,0.0,2.5,4.0,5.001538000004075,0.79975399567028,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,10001.0
116.53.43.98,4,1,1,68.0,74.0,0.25,0.75,0.0,0.25,0.0,2.5,4.0,5.000650999999948,0.7998958535598748,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,23.0
50.199.237.201,9,1,1,67.77777777777777,74.0,0.2222222222222222,0.7777777777777778,0.1111111111111111,0.2222222222222222,0.0,5.0,9.0,11.301123999997799,0.7963809617522781,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,23.0
185.220.101.61,33,1,2,69.36363636363636,82.0,0.09090909090909091,0.6363636363636364,0.09090909090909091,0.0,0.0,6.0,11.0,55454.537969000005,0.0005950820475404112,72.72727272727273,27.27272727272727,0.0,0.0,0.0,0.0,0.0,0.0,TCP,5900.0
112.173.90.204,35,1,2,104.6,378.0,0.05714285714285714,0.5428571428571428,0.02857142857142857,0.05714285714285714,0.0,18.0,35.0,14.486876000002667,2.415979815109452,60.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,TCP,22.0
91.208.75.178,11,1,2,69.36363636363636,82.0,0.09090909090909091,0.6363636363636364,0.09090909090909091,0.0,0.0,6.0,11.0,1.5746699999945122,6.985590631712254,72.72727272727273,27.27272727272727,0.0,0.0,0.0,0.0,0.0,0.0,TCP,5900.0
122.117.60.27,4,1,1,68.0,74.0,0.25,0.75,0.0,0.25,0.0,2.5,4.0,5.000643999999738,0.7998969732698847,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,23.0
198.199.92.66,4,1,1,68.0,74.0,0.25,0.75,0.0,0.25,0.0,2.5,4.0,5.000740000003134,0.7998816175201057,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,5900.0
65.49.20.70,11,1,2,110.54545454545455,294.0,0.09090909090909091,0.6363636363636364,0.09090909090909091,0.0,0.0,6.0,11.0,0.32189800000196556,34.17231545375502,72.72727272727273,0.0,27.27272727272727,0.0,0.0,0.0,0.0,0.0,TCP,8443.0
151.69.90.26,4,1,1,68.0,74.0,0.25,0.75,0.25,0.0,0.0,2.5,4.0,5.001091000005545,0.7998254780797961,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,1433.0
109.156.91.27,4,1,1,68.0,74.0,0.25,0.75,0.0,0.25,0.0,2.5,4.0,5.000755999993999,0.7998790582873471,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,23.0
117.219.127.160,4,1,1,68.0,74.0,0.25,0.75,0.0,0.25,0.0,2.5,4.0,5.000657999989926,0.7998947338546364,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,23.0
162.247.73.192,11,1,2,69.36363636363636,82.0,0.09090909090909091,0.6363636363636364,0.09090909090909091,0.0,0.0,6.0,11.0,1.5798070000018924,6.9628758449524675,72.72727272727273,27.27272727272727,0.0,0.0,0.0,0.0,0.0,0.0,TCP,5900.0
23.129.64.145,10,1,2,69.7,82.0,0.1,0.6,0.1,0.0,0.0,5.5,10.0,1.7735279999978957,5.638478783538724,70.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,5900.0
167.248.133.52,7,1,2,109.14285714285714,328.0,0.7142857142857143,0.14285714285714285,0.0,0.0,0.0,4.0,7.0,0.19609499999933178,35.69698360500703,85.71428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,5060.0
61.183.59.163,12,1,2,88.41666666666667,278.0,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.0,0.0,6.5,12.0,5.001015999994706,2.3995124190789836,83.33333333333334,0.0,0.0,0.0,0.0,16.666666666666664,0.0,0.0,TCP,1433.0
185.220.101.183,11,1,2,69.36363636363636,82.0,0.09090909090909091,0.6363636363636364,0.09090909090909091,0.0,0.0,6.0,11.0,3.098024999999325,3.550649203929083,72.72727272727273,27.27272727272727,0.0,0.0,0.0,0.0,0.0,0.0,TCP,5900.0
198.199.98.40,1,1,1,74.0,74.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,631.0
45.20.198.140,9,1,1,67.77777777777777,74.0,0.2222222222222222,0.7777777777777778,0.0,0.1111111111111111,0.0,3.3333333333333335,7.0,723.9776780000102,0.012431322502735882,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,23.0
185.220.101.177,11,1,2,69.36363636363636,82.0,0.09090909090909091,0.6363636363636364,0.09090909090909091,0.0,0.0,6.0,11.0,2.695127000006323,4.081440318016254,72.72727272727273,27.27272727272727,0.0,0.0,0.0,0.0,0.0,0.0,TCP,5900.0
167.94.145.60,9,1,2,69.11111111111111,76.0,0.1111111111111111,0.6666666666666666,0.1111111111111111,0.0,0.0,5.0,9.0,0.41065200000593904,21.916367142665415,77.77777777777779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,21.0
47.252.42.176,275,2,8,84.16727272727273,619.0,0.17454545454545456,0.7236363636363636,0.17454545454545456,0.0,0.07636363636363637,71.67636363636363,151.0,179.6709750000009,1.5305755423211713,89.81818181818181,0.0,0.7272727272727273,0.0,0.0,0.0,0.0,4.7272727272727275,TCP,27017.0
120.71.146.106,12,1,2,69.33333333333333,78.0,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.0,0.0,3.5,6.0,64471.39193500001,0.00018612906654936795,83.33333333333334,16.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,TCP,5900.0
104.237.62.211,108,7,2,508.89814814814815,1514.0,0.06481481481481481,0.6574074074074074,0.06481481481481481,0.0,0.009259259259259259,8.222222222222221,16.0,72246.925911,0.0014948732923673975,65.74074074074075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,39604.0
185.220.101.47,22,1,2,69.36363636363636,82.0,0.09090909090909091,0.6363636363636364,0.09090909090909091,0.0,0.0,6.0,11.0,21965.648381000006,0.0010015638791263592,72.72727272727273,27.27272727272727,0.0,0.0,0.0,0.0,0.0,0.0,TCP,5900.0
123.183.161.165,9,1,1,67.77777777777777,74.0,0.2222222222222222,0.7777777777777778,0.1111111111111111,0.1111111111111111,0.0,5.0,9.0,32.72459499999968,0.27502250218834146,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,23.0
45.93.201.74,10,1,1,67.6,74.0,0.2,0.8,0.2,0.0,0.0,3.0,5.0,64.05117700000119,0.1561251559826889,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,3306.0
121.1.177.83,4,1,1,68.0,74.0,0.25,0.75,0.0,0.25,0.0,2.5,4.0,5.000717999995686,0.7998851364950894,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,23.0
34.81.125.48,4,1,1,68.0,74.0,0.25,0.75,0.0,0.25,0.0,2.5,4.0,5.000619000002189,0.7999009722592841,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,21.0
121.224.86.10,9,1,1,67.77777777777777,74.0,0.2222222222222222,0.7777777777777778,0.1111111111111111,0.1111111111111111,0.0,5.0,9.0,31.09086500000558,0.289474094721983,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,23.0
185.220.101.49,33,1,2,69.36363636363636,82.0,0.09090909090909091,0.6363636363636364,0.09090909090909091,0.0,0.0,9.666666666666666,22.0,956.0181089999996,0.03451817459244385,72.72727272727273,27.27272727272727,0.0,0.0,0.0,0.0,0.0,0.0,TCP,5900.0
45.221.72.178,4,1,1,68.0,74.0,0.25,0.75,0.25,0.0,0.0,2.5,4.0,5.001054000000295,0.7998313955417726,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,1433.0
201.124.238.180,4,1,1,68.0,74.0,0.25,0.75,0.25,0.0,0.0,2.5,4.0,5.001090000005206,0.799825638010081,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,1433.0
185.220.101.172,11,1,2,69.36363636363636,82.0,0.09090909090909091,0.6363636363636364,0.09090909090909091,0.0,0.0,6.0,11.0,1.4694059999892488,7.486018159773734,72.72727272727273,27.27272727272727,0.0,0.0,0.0,0.0,0.0,0.0,TCP,5900.0
109.96.184.220,4,1,1,68.0,74.0,0.25,0.75,0.0,0.25,0.0,2.5,4.0,5.000664000006509,0.7998937741057575,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,23.0
61.3.104.77,4,1,1,68.0,74.0,0.25,0.75,0.0,0.25,0.0,2.5,4.0,5.000704999999471,0.7998872159026424,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,23.0
192.241.223.28,9,1,1,70.66666666666667,92.0,0.2222222222222222,0.7777777777777778,0.2222222222222222,0.0,0.1111111111111111,2.7777777777777777,5.0,136.02098300000216,0.06616626200973608,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,993.0
144.126.214.72,4,1,1,68.0,74.0,0.25,0.75,0.25,0.0,0.0,2.5,4.0,5.001208000001498,0.7998067666849293,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,80.0
138.68.208.13,19,2,3,79.57894736842105,225.0,0.21052631578947367,0.631578947368421,0.10526315789473684,0.05263157894736842,0.0,2.9473684210526314,6.0,11729.548482999999,0.0016198406978356664,84.21052631578947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,143.0
45.93.201.68,34,2,2,73.52941176470588,118.0,0.17647058823529413,0.7058823529411765,0.17647058823529413,0.0,0.0,10.441176470588236,24.0,50720.233228000005,0.0006703439206827299,88.23529411764706,0.0,0.0,0.0,0.0,11.76470588235294,0.0,0.0,TCP,1433.0
117.4.139.147,54,1,2,69.33333333333333,78.0,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.0,0.0,3.5,6.0,74097.809572,0.0007287664819231777,83.33333333333334,16.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,TCP,5900.0
213.81.207.21,20,1,2,203.85,1514.0,0.05,0.6,0.05,0.0,0.05,10.5,20.0,6.5044139999990875,3.074835027414123,65.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,TCP,22.0
45.9.148.189,4,1,1,68.0,74.0,0.25,0.75,0.25,0.0,0.0,2.5,4.0,5.001520000001619,0.7997568739100723,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,5432.0
122.190.163.206,4,1,1,68.0,74.0,0.25,0.75,0.0,0.25,0.0,2.5,4.0,5.000679000000673,0.7998913747512011,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,23.0
106.53.74.140,190,1,2,69.30526315789474,78.0,0.16842105263157894,0.6684210526315789,0.1631578947368421,0.005263157894736842,0.0,3.4789473684210526,6.0,84348.159674,0.0022525684109094652,83.6842105263158,16.315789473684212,0.0,0.0,0.0,0.0,0.0,0.0,TCP,5900.0
114.215.179.136,192,1,2,69.33333333333333,78.0,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.0,0.0,3.5,6.0,83226.54401,0.00230695629962636,83.33333333333334,16.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,TCP,5900.0
24.52.33.242,4,1,1,68.0,74.0,0.25,0.75,0.0,0.25,0.0,2.5,4.0,5.000707999999577,0.7998867360382447,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,23.0
186.26.217.40,4,1,1,68.0,74.0,0.25,0.75,0.0,0.25,0.0,2.5,4.0,5.00069899999653,0.7998881756336016,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,23.0
196.190.64.108,4,1,1,68.0,74.0,0.25,0.75,0.0,0.25,0.0,2.5,4.0,5.000720000000001,0.7998848165864114,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,23.0
58.97.197.137,9,1,1,67.77777777777777,74.0,0.2222222222222222,0.7777777777777778,0.1111111111111111,0.1111111111111111,0.0,5.0,9.0,31.32344600000215,0.2873247087820217,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,23.0
89.190.156.135,75,1,2,114.12,714.0,0.12,0.6,0.08,0.04,0.0,12.146666666666667,25.0,12873.484584000002,0.005825928443120586,72.0,0.0,0.0,28.000000000000004,0.0,0.0,0.0,0.0,TCP,22.0
185.220.101.143,11,1,2,69.36363636363636,82.0,0.09090909090909091,0.6363636363636364,0.09090909090909091,0.0,0.0,6.0,11.0,1.3840089999994234,7.947925194131384,72.72727272727273,27.27272727272727,0.0,0.0,0.0,0.0,0.0,0.0,TCP,5900.0
185.129.62.63,11,1,2,69.36363636363636,82.0,0.09090909090909091,0.6363636363636364,0.09090909090909091,0.0,0.0,6.0,11.0,2.0919710000016494,5.258199085929646,72.72727272727273,27.27272727272727,0.0,0.0,0.0,0.0,0.0,0.0,TCP,5900.0
104.152.52.85,4,1,1,68.0,74.0,0.25,0.75,0.25,0.0,0.0,2.5,4.0,5.001169999999547,0.7998128437946245,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,993.0
198.199.93.22,10,2,1,71.1,93.0,0.3,0.7,0.2,0.0,0.1,4.6,9.0,7715.872080000001,0.0012960297807321863,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,9200.0
198.235.24.216,9,1,2,104.11111111111111,393.0,0.2222222222222222,0.6666666666666666,0.2222222222222222,0.0,0.0,2.7777777777777777,5.0,83.44447199999559,0.10785615612740022,88.88888888888889,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111,TCP,135.0
218.92.0.112,378,1,2,149.35714285714286,922.0,0.07142857142857142,0.5,0.07142857142857142,0.0,0.0,7.5,14.0,71329.349497,0.005299361380211354,57.14285714285714,0.0,0.0,42.857142857142854,0.0,0.0,0.0,0.0,TCP,22.0
50.81.155.150,12,1,2,82.83333333333333,252.0,0.16666666666666666,0.75,0.16666666666666666,0.0,0.0,6.5,12.0,5.0010869999969145,2.3994783534074497,91.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333333332,TCP,81.0
172.81.62.181,12,1,2,69.33333333333333,78.0,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.0,0.0,3.5,6.0,51508.577769999996,0.00023297090542051673,83.33333333333334,16.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,TCP,5900.0
23.154.177.3,11,1,2,69.36363636363636,82.0,0.09090909090909091,0.6363636363636364,0.09090909090909091,0.0,0.0,6.0,11.0,2.475854000003892,4.442911415609607,72.72727272727273,27.27272727272727,0.0,0.0,0.0,0.0,0.0,0.0,TCP,5900.0
65.49.1.42,6,1,2,106.5,301.0,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.0,0.0,3.5,6.0,0.17001600000367034,35.29079615959951,83.33333333333334,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666664,TCP,9200.0
172.81.62.247,18,1,2,69.33333333333333,78.0,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.0,0.0,3.5,6.0,81623.729899,0.00022052410521147386,83.33333333333334,16.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,TCP,5900.0
184.105.139.81,4,1,1,68.0,74.0,0.25,0.75,0.0,0.25,0.0,2.5,4.0,5.000560000000405,0.7999104100340114,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,25.0
159.203.240.14,11,1,2,69.72727272727273,91.0,0.18181818181818182,0.7272727272727273,0.09090909090909091,0.09090909090909091,0.0,6.0,11.0,18.670148999997764,0.5891758014358277,90.9090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,22.0
218.92.0.29,270,1,2,148.15185185185186,922.0,0.07407407407407407,0.5037037037037037,0.07037037037037037,0.003703703703703704,0.0,7.633333333333334,18.0,73865.21414600001,0.0036553065353107242,57.77777777777777,0.0,0.0,42.22222222222222,0.0,0.0,0.0,0.0,TCP,22.0
49.89.255.36,4,1,1,68.0,74.0,0.25,0.75,0.0,0.25,0.0,2.5,4.0,5.000632000002952,0.7998988927794805,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,23.0
183.190.181.221,9,1,1,67.77777777777777,74.0,0.2222222222222222,0.7777777777777778,0.1111111111111111,0.1111111111111111,0.0,5.0,9.0,31.97722800000338,0.28145028706049974,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,23.0
176.126.165.210,2082,1,2,69.33333333333333,78.0,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.0,0.0,3.5,6.0,86207.82277299999,0.024150940518266696,83.33333333333334,16.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,TCP,5900.0
217.104.61.42,4,1,1,68.0,74.0,0.25,0.75,0.0,0.25,0.0,2.5,4.0,5.0007299999997485,0.7998832170503509,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,23.0
121.40.214.119,192,1,2,69.33333333333333,78.0,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.0,0.0,3.5,6.0,83383.60555400001,0.0023026109116336905,83.33333333333334,16.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,TCP,5900.0
103.203.57.18,45,1,1,77.62222222222222,244.0,0.17777777777777778,0.8222222222222222,0.17777777777777778,0.0,0.1111111111111111,23.0,45.0,19.704568000001018,2.283734411228791,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,3306.0
94.102.50.103,8,2,1,68.0,74.0,0.25,0.75,0.125,0.125,0.0,2.5,4.0,7787.079468,0.0010273427968566352,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,1433.0
34.86.142.109,4,1,1,68.0,74.0,0.25,0.75,0.25,0.0,0.0,2.5,4.0,5.001042999996571,0.7998331548044564,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,27017.0
192.42.116.26,11,1,2,69.36363636363636,82.0,0.09090909090909091,0.6363636363636364,0.09090909090909091,0.0,0.0,6.0,11.0,1.4878919999973732,7.39300970770689,72.72727272727273,27.27272727272727,0.0,0.0,0.0,0.0,0.0,0.0,TCP,5900.0
107.189.4.23,11,1,2,69.36363636363636,82.0,0.09090909090909091,0.6363636363636364,0.09090909090909091,0.0,0.0,6.0,11.0,1.6116049999982351,6.825493839999284,72.72727272727273,27.27272727272727,0.0,0.0,0.0,0.0,0.0,0.0,TCP,5900.0
162.142.125.14,11,1,2,203.0909090909091,1490.0,0.09090909090909091,0.5454545454545454,0.09090909090909091,0.0,0.0,6.0,11.0,15.072429000001648,0.7298093757813553,63.63636363636363,0.0,0.0,36.36363636363637,0.0,0.0,0.0,0.0,TCP,22.0
87.236.176.137,12,1,3,131.16666666666666,483.0,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.0,0.0,6.5,12.0,33.868868999999904,0.3543076682011447,83.33333333333334,0.0,8.333333333333332,0.0,0.0,0.0,0.0,0.0,TCP,8443.0
162.142.125.224,6,1,1,68.66666666666667,74.0,0.16666666666666666,0.8333333333333334,0.16666666666666666,0.16666666666666666,0.16666666666666666,3.5,6.0,0.06784000000334345,88.44339622205622,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,10001.0
61.177.172.140,223,1,2,149.73094170403587,1002.0,0.07174887892376682,0.5022421524663677,0.07174887892376682,0.0,0.0,7.4708520179372195,14.0,65395.88518499999,0.003410000481974515,57.399103139013455,0.0,0.0,42.600896860986545,0.0,0.0,0.0,0.0,TCP,22.0
172.81.62.185,12,1,2,69.33333333333333,78.0,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.0,0.0,3.5,6.0,39607.30452,0.0003029744171038075,83.33333333333334,16.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,TCP,5900.0
38.97.116.244,138,1,2,69.3695652173913,82.0,0.09420289855072464,0.6304347826086957,0.09420289855072464,0.0,0.0,5.826086956521739,11.0,79329.737035,0.0017395746558332204,72.46376811594203,27.536231884057973,0.0,0.0,0.0,0.0,0.0,0.0,TCP,5900.0
45.148.10.241,4,1,1,67.0,74.0,0.5,0.0,0.0,0.5,0.0,1.5,2.0,47145.974646,8.484287428639194e-05,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,5060.0
220.135.177.191,4,1,1,68.0,74.0,0.25,0.75,0.0,0.25,0.0,2.5,4.0,5.0007150000019465,0.7998856163565496,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,22.0
185.220.103.118,31,1,2,69.58064516129032,82.0,0.0967741935483871,0.6129032258064516,0.0967741935483871,0.0,0.0,5.67741935483871,11.0,78261.726867,0.0003961067719944667,70.96774193548387,29.03225806451613,0.0,0.0,0.0,0.0,0.0,0.0,TCP,5900.0
8.222.204.225,5,1,1,67.6,74.0,0.2,0.8,0.2,0.0,0.0,3.0,5.0,0.22578300000168383,22.145157075433985,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,22.0
45.128.232.109,41,1,2,69.07317073170732,92.0,0.14634146341463414,0.7804878048780488,0.14634146341463414,0.0,0.0,7.439024390243903,16.0,34244.413195,0.001197275589642353,92.6829268292683,0.0,0.0,0.0,0.0,0.0,0.0,7.317073170731707,TCP,81.0
184.105.247.220,1,1,1,74.0,74.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,6379.0
175.31.200.84,113,1,1,67.84070796460178,74.0,0.23008849557522124,0.7699115044247787,0.07964601769911504,0.22123893805309736,0.0,4.292035398230088,9.0,71118.52848000001,0.0015888967673421128,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,23.0
45.148.10.81,20,2,1,68.0,74.0,0.25,0.75,0.0,0.25,0.0,2.5,4.0,29101.706507000003,0.0006872449213653256,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,21.0
47.253.63.75,1,1,1,74.0,74.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,5000.0
172.81.62.239,12,1,2,69.33333333333333,78.0,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.0,0.0,3.5,6.0,38912.178209,0.00030838674554652714,83.33333333333334,16.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,TCP,5900.0
179.43.159.194,22,1,2,69.36363636363636,82.0,0.09090909090909091,0.6363636363636364,0.09090909090909091,0.0,0.0,6.0,11.0,70919.73115800001,0.000310209861780029,72.72727272727273,27.27272727272727,0.0,0.0,0.0,0.0,0.0,0.0,TCP,5900.0
109.98.208.42,11,1,2,69.36363636363636,82.0,0.09090909090909091,0.6363636363636364,0.09090909090909091,0.0,0.0,6.0,11.0,2.375157999995281,4.631270845990816,72.72727272727273,27.27272727272727,0.0,0.0,0.0,0.0,0.0,0.0,TCP,5900.0
87.236.176.117,6,1,2,138.66666666666666,494.0,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.0,0.0,3.5,6.0,0.21777900000051886,27.550865785891684,83.33333333333334,0.0,16.666666666666664,0.0,0.0,0.0,0.0,0.0,TCP,8443.0
34.205.13.154,534,34,2,512.9007490636704,1514.0,0.06367041198501873,0.6554307116104869,0.06367041198501873,0.0,0.020599250936329586,267.5,534.0,5.596332000000984,95.41964272310972,65.54307116104869,0.0,34.45692883895131,0.0,0.0,0.0,0.0,0.0,TCP,38816.0
185.220.101.186,11,1,2,69.36363636363636,82.0,0.09090909090909091,0.6363636363636364,0.09090909090909091,0.0,0.0,6.0,11.0,2.3123320000013337,4.757102353811501,72.72727272727273,27.27272727272727,0.0,0.0,0.0,0.0,0.0,0.0,TCP,5900.0
59.127.72.244,4,1,1,68.0,74.0,0.25,0.75,0.0,0.25,0.0,2.5,4.0,5.000671000001603,0.7998926544055224,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,23.0
194.169.175.201,2,1,1,67.0,74.0,0.5,0.0,0.0,0.5,0.0,1.5,2.0,0.2770579999923939,7.218705108875781,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,6379.0
114.230.6.41,31,1,1,67.80645161290323,74.0,0.22580645161290322,0.7741935483870968,0.0967741935483871,0.22580645161290322,0.0,4.67741935483871,9.0,10888.546622000002,0.0028470282652200223,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,23.0
179.43.184.138,4818,1,2,69.32752179327522,78.0,0.16687422166874222,0.6670817766708178,0.16645911166459113,0.00041511000415110004,0.0,3.497301784973018,6.0,85892.416747,0.05609342689927607,83.395599833956,16.604400166044,0.0,0.0,0.0,0.0,0.0,0.0,TCP,5900.0
193.189.100.205,33,1,2,69.36363636363636,82.0,0.09090909090909091,0.6363636363636364,0.09090909090909091,0.0,0.0,6.0,11.0,65137.00309400001,0.0005066244750679932,72.72727272727273,27.27272727272727,0.0,0.0,0.0,0.0,0.0,0.0,TCP,5900.0
